PAYER,Coding Tool,SHS Status,PIC Desc,Proofs,Form Letter,Category,Status,Comment,Was Charged?,Should be Charged?
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MAGNACARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MAGNACARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
WELLCARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MAGNACARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MAGNACARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MAGNACARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MAGNACARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
WELLCARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
WELLCARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
WELLCARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
WELLCARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
TRICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
TRICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
TRICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
TRICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
TRICARE,Codify,C00,"Bundling-Write off Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
TRICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
TRICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MANAGED CARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
OSCAR,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MANAGED CARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MANAGED CARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
OSCAR,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MERITAIN,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
VETERANS ADMIN,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AMIDA CARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MANAGED CARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
VNS,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
TRICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AMIDA CARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
VNS,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
PARTNERS HEALTH PLAN,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
PARTNERS HEALTH PLAN,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MANAGED CARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AMIDA CARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AMIDA CARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
WELLCARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
AFFINITY,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MEDICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
WELLCARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
WELLCARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
TRICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
WELLCARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
WELLCARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
TRICARE,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
MVP,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",,,Error,Missing,Missing Folder,Yes,No
MVP,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",,,Error,Missing,Missing Folder,Yes,No
HUMANA,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
WELLCARE,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Review for Modifier CCN, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
FIDELIS,Codify,C00,"Bundling-Appeal Required, Proof Saved",1,1,Correct,,,Yes,Yes - Pull Only
